Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount
109812,12/04/2024 04:45,Cairo-Zamalek,Rice Pudding Nuts,Large,70.12,6,0,,88557,38,Female,None,Wallet,In-store,116,12.8,143,23.6,65.1,5,0,Traditional,Greater Cairo,1,4,58.9
106725,11/03/2024 01:00,Tanta-Saeed,Om Ali Cream,Large,153.63,1,0,Nuts,50303,14,Male,Gold,Credit Card,Mobile App,15,1.4,120,16.9,72.5,4,0,Traditional,Delta,0,1,21.51
108030,24/03/2024 15:15,Tanta-Saeed,Super B.Laban,Large,167.78,11,0,Lotus,72860,56,Male,,Wallet,In-store,32,7.3,116,18,54.7,2,0,Signature,Delta,1,15,258.38
108053,24/03/2024 21:00,Cairo-Zamalek,Om Ali Cream,Large,74.58,8,0,Pistachio,77003,41,,None,Credit Card,Mobile App,63,4.5,125,15.4,42.2,2,0,Traditional,Greater Cairo,1,21,83.53
100856,09/01/2024 21:45,Mansoura-Mashaya,Rice Pudding Oven,Medium,93.31,6,0.15,Nuts,69201,67,,Silver,Credit Card,In-store,85,4,101,27.8,45.9,2,0,Traditional,Delta,0,21,78.38
103927,10/02/2024 21:30,Alex-Stanly,Rice Pudding Oven,Small,75.51,8,0.1,,75460,68,Male,,Cash,Mobile App,43,10.2,120,24.4,48.4,3,0,Traditional,Alexandria,1,21,84.57
108548,30/03/2024 00:45,Cairo-Nasr City,Super B.Laban,Medium,122.13,2,0,None,88297,44,Male,Gold,Credit Card,ElMenus,13,11.6,148,21,56.5,1,0,Signature,Greater Cairo,1,0,34.2
100079,01/01/2024 19:30,Dubai-Marina,Qishtouza Nutella,Small,150.08,10,0.15,Nuts,83025,,Male,None,Credit Card,Talabat,117,7.9,145,18.1,85.2,,0,Modern,UAE,0,19,210.11
107089,14/03/2024 20:00,Dubai-Marina,Rice Pudding Oven,Medium,76.08,8,0,Lotus,52273,66,Male,None,Wallet,Talabat,100,5.5,141,21,58.1,2,0,Traditional,UAE,0,20,85.21
102248,24/01/2024 09:45,Dubai-Marina,Rice Pudding Nuts,Small,154.96,10,0,Nuts,63843,29,Female,Gold,Wallet,Mobile App,93,8.9,139,23.7,43.9,1,0,Traditional,UAE,0,9,216.94
108264,27/03/2024 01:45,Mansoura-Mashaya,Om Ali Cream,Large,67.83,10,0,Pistachio,79522,39,Male,None,Instapay,Talabat,75,9.3,134,34.9,66.3,1,0,Traditional,Delta,0,1,94.96
104027,11/02/2024 22:30,Cairo-Nasr City,Qishtouza Nutella,Medium,173.56,7,0,Pistachio,75383,71,Female,,Wallet,Mobile App,65,1.5,128,25.4,27.3,1,0,Modern,Greater Cairo,1,22,170.09
109950,13/04/2024 15:15,Tanta-Saeed,Rice Pudding Oven,Medium,106.52,5,0,Nutella,53169,37,Female,None,Cash,ElMenus,38,7.8,104,33,72.7,2,0,Traditional,Delta,1,15,74.56
109572,09/04/2024 16:45,Mansoura-Mashaya,Qishtouza Lotus,Large,178.89,4,0.05,Pistachio,72410,47,Male,Gold,Cash,Mobile App,109,14,149,44.9,34.5,4,0,Modern,Delta,0,16,100.18
109296,06/04/2024 19:45,Alex-Stanly,Sweet Koshary Mix,Small,132.41,3,0,Lotus,65737,25,Male,None,Instapay,Mobile App,81,14.8,131,41.8,70.2,2,0,Signature,Alexandria,1,19,55.61
100715,08/01/2024 10:30,Riyadh-Olaya,Super B.Laban,Large,53.54,6,0.05,None,62234,64,Male,,Cash,ElMenus,53,5.5,121,33.6,53.4,5,0,Signature,KSA,0,10,44.97
107452,18/03/2024 14:45,Tanta-Saeed,Rice Pudding Nuts,Small,84.66,6,0,,85324,50,,Bronze,Wallet,Mobile App,54,14.9,149,42.8,53.2,1,0,Traditional,Delta,0,14,71.11
100789,09/01/2024 05:00,Riyadh-Olaya,Super B.Laban,Large,70.63,11,0,None,59739,13,Male,Bronze,Credit Card,In-store,96,2.2,117,42.7,40.3,3,0,Signature,KSA,0,5,108.77
102280,24/01/2024 17:45,Alex-Stanly,Rice Pudding Nuts,Medium,97.18,10,0,Lotus,77319,49,Female,Gold,Cash,Talabat,35,14.4,107,16.5,72.6,1,0,Traditional,Alexandria,0,17,136.05
104096,12/02/2024 15:45,Cairo-Nasr City,Super B.Laban,Large,146.68,1,0,Nuts,56377,37,Female,Gold,Credit Card,Talabat,87,2.6,115,27.9,21.7,3,0,Signature,Greater Cairo,0,15,20.54
103898,10/02/2024 14:15,Cairo-Nasr City,Rice Pudding Oven,Small,131.97,11,0.1,None,62316,47,Female,,Wallet,ElMenus,19,11.6,134,35.1,46,2,0,Traditional,Greater Cairo,1,14,203.23
107945,23/03/2024 18:00,Alex-Stanly,Qishtouza Lotus,Medium,45.48,3,0,Nutella,57399,39,Male,Silver,Credit Card,Mobile App,67,14.2,130,28.6,89,1,0,Modern,Alexandria,1,18,19.1
107178,15/03/2024 18:15,Riyadh-Olaya,Rice Pudding Oven,Medium,79.82,7,0,,80448,63,Male,Bronze,Wallet,ElMenus,112,6.2,119,34.4,71.9,,0,Traditional,KSA,1,18,78.22
109077,04/04/2024 13:00,Riyadh-Olaya,Rice Pudding Oven,Large,56.49,5,0,Pistachio,73199,38,Male,,Credit Card,In-store,39,9.9,145,34.1,62.9,5,0,Traditional,KSA,0,13,39.54
109453,08/04/2024 11:00,Giza-Zayed,Ice Cream Mango,Medium,78.91,8,0,Lotus,63576,57,,Bronze,Instapay,ElMenus,89,0.8,119,24.7,86.8,4,0,Ice Cream,Greater Cairo,0,11,88.38
103632,07/02/2024 19:45,Cairo-Nasr City,Qishtouza Lotus,Small,61.09,9,0,,84738,15,Male,Gold,Instapay,Talabat,53,9.4,106,31.4,84.6,5,0,Modern,Greater Cairo,0,19,76.97
108625,30/03/2024 20:00,Cairo-Nasr City,Rice Pudding Nuts,Large,152.28,6,0,Pistachio,60866,70,Female,,Cash,Talabat,41,8.6,117,19.1,89.7,1,0,Traditional,Greater Cairo,1,20,127.92
107298,17/03/2024 00:15,Tanta-Saeed,Qishtouza Nutella,Large,138,1,0.15,Pistachio,66097,24,Female,,Cash,In-store,26,3,114,30.3,59.8,2,0,Modern,Delta,1,0,19.32
106273,06/03/2024 08:00,Cairo-Nasr City,Om Ali Cream,Large,87.91,9,0,Pistachio,62996,33,Male,None,Instapay,In-store,76,5.6,144,18.7,42,2,0,Traditional,Greater Cairo,0,8,110.77
100425,05/01/2024 10:00,Riyadh-Olaya,Rice Pudding Oven,Large,169.73,11,0,Nuts,88449,42,Male,,Wallet,Mobile App,16,6.3,128,16.2,60.1,5,0,Traditional,KSA,1,10,261.38
100393,05/01/2024 02:00,Riyadh-Olaya,Super B.Laban,Medium,78.12,10,0,Lotus,77626,13,Male,None,Wallet,ElMenus,101,12.1,104,19.7,64.3,3,0,Signature,KSA,1,2,109.37
103192,03/02/2024 05:45,Riyadh-Olaya,Rice Pudding Oven,Medium,62.08,11,0.1,Nuts,64658,,Male,Gold,Credit Card,In-store,19,5.2,133,26.1,53,3,0,Traditional,KSA,1,5,95.6
100017,01/01/2024 04:00,Giza-Zayed,Rice Pudding Nuts,Small,143.85,1,0,Pistachio,74581,54,Male,,Wallet,Talabat,93,7.8,115,36.9,76.1,4,0,Traditional,Greater Cairo,0,4,20.14
106336,06/03/2024 23:45,Cairo-Nasr City,Super B.Laban,Large,154.33,4,0,Nuts,52993,13,,Gold,Wallet,Talabat,50,12.8,117,20.3,86.9,1,0,Signature,Greater Cairo,0,23,86.42
104201,13/02/2024 18:00,Riyadh-Olaya,Ice Cream Mango,Medium,150.96,2,0.05,Lotus,89738,,Male,Bronze,Credit Card,Talabat,82,1.5,109,18.4,25.4,5,0,Ice Cream,KSA,0,18,42.27
102673,28/01/2024 20:00,Cairo-Zamalek,Ice Cream Mango,Medium,79.56,4,0.15,Nutella,66374,16,Female,Gold,Wallet,Talabat,45,0.7,126,30.1,75.1,5,0,Ice Cream,Greater Cairo,1,20,44.55
102445,26/01/2024 11:00,Giza-Zayed,Om Ali Cream,Small,166.58,11,0,None,74227,48,,Gold,Instapay,Mobile App,23,14.8,146,21.5,29.9,1,0,Traditional,Greater Cairo,1,11,256.53
106698,10/03/2024 18:15,Cairo-Nasr City,Qishtouza Nutella,Medium,43.6,3,0,Lotus,55172,54,Female,Bronze,Cash,Mobile App,26,5.7,132,27.5,60.8,4,0,Modern,Greater Cairo,1,18,18.31
106165,05/03/2024 05:00,Alex-Stanly,Qishtouza Lotus,Medium,86.07,10,0,Lotus,71816,52,Female,Silver,Credit Card,ElMenus,61,13.6,107,40.2,89.8,1,0,Modern,Alexandria,0,5,120.5
102602,28/01/2024 02:15,Cairo-Nasr City,Ice Cream Mango,Medium,179.54,4,0,None,68208,59,Male,None,Cash,Talabat,69,10.9,139,21.1,79.1,1,0,Ice Cream,Greater Cairo,1,2,100.54
103494,06/02/2024 09:15,Tanta-Saeed,Qishtouza Lotus,Medium,100.33,2,0,Lotus,59733,45,Male,Silver,Wallet,Mobile App,16,6.2,122,23.1,84.2,1,1,Modern,Delta,0,9,28.09
106045,03/03/2024 23:00,Alex-Stanly,Om Ali Cream,Medium,94.03,9,0,Lotus,64590,65,Male,Bronze,Credit Card,Talabat,22,6.5,124,35.8,21.6,2,0,Traditional,Alexandria,1,23,118.48
101460,16/01/2024 04:45,Alex-Stanly,Om Ali Cream,Large,144.53,11,0.1,Lotus,55572,67,Female,Bronze,Instapay,ElMenus,85,5.8,112,34,62.8,2,1,Traditional,Alexandria,0,4,222.58
103805,09/02/2024 15:00,Cairo-Zamalek,Om Ali Cream,Large,86.57,2,0.05,,67260,53,Male,Gold,Credit Card,In-store,21,1.3,138,43.5,35.6,4,0,Traditional,Greater Cairo,1,15,24.24
109846,12/04/2024 13:15,Dubai-Marina,Qishtouza Lotus,Small,86.35,2,0.15,Nutella,52635,67,Female,Bronze,Wallet,Mobile App,12,10,116,27.4,68.3,1,0,Modern,UAE,1,13,24.18
107395,18/03/2024 00:30,Dubai-Marina,Om Ali Cream,Medium,83.09,6,0,Nuts,72529,36,Male,Gold,Instapay,ElMenus,99,7.2,110,20.7,87.8,3,0,Traditional,UAE,0,0,69.8
104840,20/02/2024 09:45,Alex-Stanly,Ice Cream Mango,Medium,164.98,4,0,Pistachio,87060,,Male,None,Instapay,Mobile App,100,6.9,117,31.7,30.9,1,0,Ice Cream,Alexandria,0,9,92.39
108112,25/03/2024 11:45,Dubai-Marina,Sweet Koshary Mix,Small,85.7,8,0.15,Lotus,62638,64,Female,None,Credit Card,In-store,45,15,131,30.6,22.8,3,0,Signature,UAE,0,11,95.98
103836,09/02/2024 22:45,Cairo-Zamalek,Om Ali Cream,Medium,122.16,5,0.1,None,85097,21,Female,Bronze,Wallet,ElMenus,25,7.4,145,17.6,22.7,5,1,Traditional,Greater Cairo,1,22,85.51
109314,07/04/2024 00:15,Cairo-Zamalek,Sweet Koshary Mix,Medium,91.19,8,0.1,None,81293,13,Male,Gold,Wallet,Mobile App,30,13.3,121,31.4,23.1,2,0,Signature,Greater Cairo,1,0,102.13
105684,29/02/2024 04:45,Tanta-Saeed,Sweet Koshary Mix,Large,80.24,1,0.05,Nuts,61695,53,Female,Silver,Credit Card,Talabat,53,1.7,102,34.1,42.4,,0,Signature,Delta,0,4,11.23
108749,01/04/2024 03:00,Mansoura-Mashaya,Ice Cream Mango,Small,62.81,6,0,Nutella,76384,30,Male,Gold,Instapay,Mobile App,30,2.7,138,27.6,40,3,0,Ice Cream,Delta,0,3,52.76
105828,01/03/2024 16:45,Giza-Zayed,Rice Pudding Oven,Medium,145.42,6,0,Lotus,73726,57,Male,Gold,Instapay,Mobile App,51,1.9,148,43.1,46.5,5,0,Traditional,Greater Cairo,1,16,122.15
109749,11/04/2024 13:00,Cairo-Zamalek,Qishtouza Nutella,Large,154.5,9,0,Nutella,64375,19,Male,,Cash,Talabat,99,4.6,108,43.4,63,1,0,Modern,Greater Cairo,0,13,194.67
104725,19/02/2024 05:00,Alex-Stanly,Om Ali Cream,Large,170.48,8,0,None,81194,32,,Gold,Instapay,Mobile App,117,0.9,138,17.8,71.5,,0,Traditional,Alexandria,0,5,190.94
108760,01/04/2024 05:45,Alex-Stanly,Rice Pudding Oven,Medium,103.5,7,0.15,Nutella,55377,,,None,Credit Card,ElMenus,57,8.1,118,26.1,42.3,1,0,Traditional,Alexandria,0,5,101.43
105888,02/03/2024 07:45,Alex-Stanly,Qishtouza Lotus,Medium,83.83,6,0,Lotus,58504,50,Female,None,Cash,Talabat,20,11.5,133,40,66,1,0,Modern,Alexandria,1,7,70.42
102356,25/01/2024 12:45,Alex-Stanly,Om Ali Cream,Medium,54.98,9,0.15,Pistachio,89698,61,Female,Silver,Wallet,ElMenus,107,12,129,32.6,41.2,3,0,Traditional,Alexandria,0,12,69.27
106037,03/03/2024 21:00,Tanta-Saeed,Qishtouza Nutella,Medium,67.17,3,0,None,67908,48,Male,Bronze,Wallet,ElMenus,88,5.5,137,20.5,60.5,5,0,Modern,Delta,1,21,28.21
104799,19/02/2024 23:30,Giza-Zayed,Qishtouza Lotus,Medium,133.78,6,0.1,Nuts,61766,,Male,Gold,Wallet,ElMenus,117,12,131,38.7,28.3,2,1,Modern,Greater Cairo,0,23,112.38
102443,26/01/2024 10:30,Giza-Zayed,Rice Pudding Oven,Large,71.16,7,0,Pistachio,56896,52,Male,Silver,Cash,In-store,36,5.8,104,30.1,62.5,2,0,Traditional,Greater Cairo,1,10,69.74
108646,31/03/2024 01:15,Cairo-Zamalek,Sweet Koshary Mix,Medium,99.85,10,0.15,Lotus,71184,34,Male,Silver,Wallet,ElMenus,39,10.5,107,34.4,41.2,4,0,Signature,Greater Cairo,1,1,139.79
104593,17/02/2024 20:00,Tanta-Saeed,Qishtouza Lotus,Large,166,11,0.05,Pistachio,82574,66,Male,,Wallet,ElMenus,54,7.9,139,19.6,79.2,1,0,Modern,Delta,1,20,255.64
108773,01/04/2024 09:00,Mansoura-Mashaya,Ice Cream Mango,Large,79.1,3,0.1,Pistachio,69412,32,Female,Gold,Instapay,Mobile App,14,7.9,117,22.1,58.5,5,0,Ice Cream,Delta,0,9,33.22
100465,05/01/2024 20:00,Giza-Zayed,Qishtouza Lotus,Small,177.15,1,0,Nutella,86830,72,Female,Silver,Credit Card,In-store,78,1,137,15.8,38.2,4,0,Modern,Greater Cairo,1,20,24.8
100164,02/01/2024 16:45,Giza-Zayed,Om Ali Cream,Medium,149.61,10,0.15,Lotus,74558,51,Female,,Cash,Talabat,52,3.2,109,17.4,26.2,,0,Traditional,Greater Cairo,0,16,209.45
109262,06/04/2024 11:15,Tanta-Saeed,Ice Cream Mango,Large,54.12,1,0,,66938,,Male,Silver,Cash,Mobile App,20,13.8,136,17.9,32.9,5,0,Ice Cream,Delta,1,11,7.58
109434,08/04/2024 06:15,Cairo-Nasr City,Rice Pudding Nuts,Medium,170.9,7,0,None,88024,50,Female,None,Instapay,Mobile App,18,4.4,127,42.3,57.5,2,1,Traditional,Greater Cairo,0,6,167.48
108406,28/03/2024 13:15,Riyadh-Olaya,Ice Cream Mango,Small,83.98,4,0,Nuts,63886,14,Male,None,Wallet,Talabat,103,14.9,107,32.4,85.5,4,0,Ice Cream,KSA,0,13,47.03
109778,11/04/2024 20:15,Riyadh-Olaya,Ice Cream Mango,Medium,146.52,2,0.15,Nutella,72709,64,Male,None,Instapay,ElMenus,93,9.2,118,38,21.9,2,0,Ice Cream,KSA,0,20,41.03
109479,08/04/2024 17:30,Riyadh-Olaya,Super B.Laban,Medium,74.61,6,0,None,56298,44,Male,Gold,Instapay,ElMenus,64,4.2,143,34.9,55,2,0,Signature,KSA,0,17,62.67
107381,17/03/2024 21:00,Riyadh-Olaya,Om Ali Cream,Large,156.43,1,0.05,Nutella,73007,,,Gold,Cash,Mobile App,34,4,134,26.2,69.5,5,0,Traditional,KSA,1,21,21.9
106637,10/03/2024 03:00,Giza-Zayed,Om Ali Cream,Large,132.25,5,0,Nuts,77525,63,Female,Bronze,Cash,Mobile App,94,9.6,109,40.7,37.1,2,0,Traditional,Greater Cairo,1,3,92.58
100242,03/01/2024 12:15,Dubai-Marina,Om Ali Cream,Medium,151,11,0,Nuts,62418,16,Female,,Wallet,Mobile App,90,5.8,142,26.7,68.8,2,0,Traditional,UAE,0,12,232.54
102010,21/01/2024 22:15,Cairo-Nasr City,Qishtouza Lotus,Large,151.97,5,0,Nuts,56319,26,,Silver,Instapay,Talabat,56,6.9,111,40.2,47.4,5,0,Modern,Greater Cairo,1,22,106.38
106357,07/03/2024 05:00,Mansoura-Mashaya,Sweet Koshary Mix,Small,56.86,8,0,,59306,,Male,,Instapay,Mobile App,33,9.9,129,22.8,34.2,1,0,Signature,Delta,0,5,63.68
103085,02/02/2024 03:00,Cairo-Zamalek,Sweet Koshary Mix,Medium,120.8,5,0,None,69615,62,Male,None,Wallet,In-store,69,3.9,109,44.6,26.1,5,0,Signature,Greater Cairo,1,3,84.56
106209,05/03/2024 16:00,Dubai-Marina,Om Ali Cream,Medium,65.27,10,0.15,Nutella,61503,,Male,None,Instapay,In-store,18,8.8,126,16.3,39.7,4,1,Traditional,UAE,0,16,91.38
100901,10/01/2024 09:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,156.27,4,0,,70029,70,Male,None,Credit Card,Talabat,111,9.5,119,27,85.3,4,0,Traditional,Delta,0,9,87.51
105543,27/02/2024 17:30,Tanta-Saeed,Sweet Koshary Mix,Small,131.68,5,0,Nutella,89250,49,Male,Silver,Wallet,In-store,96,0.9,133,22.8,37.7,3,0,Signature,Delta,0,17,92.18
106008,03/03/2024 13:45,Dubai-Marina,Ice Cream Mango,Small,132.47,6,0.15,Nuts,54482,49,Female,,Instapay,ElMenus,28,9.8,140,15.7,32,4,0,Ice Cream,UAE,1,13,111.27
107639,20/03/2024 13:30,Tanta-Saeed,Rice Pudding Nuts,Medium,156.5,3,0,Nuts,50991,33,Male,Gold,Cash,In-store,26,0.6,148,38.5,28.7,4,0,Traditional,Delta,0,13,65.73
106794,11/03/2024 18:15,Cairo-Zamalek,Ice Cream Mango,Large,120.82,3,0,Lotus,82515,33,Female,Gold,Credit Card,Mobile App,57,6.5,122,32.2,62.7,5,0,Ice Cream,Greater Cairo,0,18,50.74
108870,02/04/2024 09:15,Mansoura-Mashaya,Ice Cream Mango,Medium,177.87,3,0,Nuts,52738,66,Male,Silver,Credit Card,ElMenus,96,12.4,113,32.8,33.6,5,0,Ice Cream,Delta,0,9,74.71
107759,21/03/2024 19:30,Tanta-Saeed,Sweet Koshary Mix,Small,155.92,10,0,Pistachio,66079,66,Female,Gold,Wallet,ElMenus,89,2.5,125,31,62.6,2,0,Signature,Delta,0,19,218.29
104838,20/02/2024 09:15,Alex-Stanly,Ice Cream Mango,Large,147.28,6,0,Pistachio,55608,19,Male,None,Instapay,Talabat,104,10,115,42.2,60.6,5,0,Ice Cream,Alexandria,0,9,123.72
102294,24/01/2024 21:15,Riyadh-Olaya,Super B.Laban,Medium,57.83,10,0,Pistachio,52589,72,Male,Silver,Cash,ElMenus,28,14.4,105,43.8,20.9,4,0,Signature,KSA,0,21,80.96
106549,09/03/2024 05:00,Cairo-Nasr City,Qishtouza Lotus,Medium,156.4,9,0.05,Pistachio,53105,68,Female,Bronze,Instapay,Talabat,118,8.8,137,28.7,63.2,1,0,Modern,Greater Cairo,1,5,197.06
107899,23/03/2024 06:30,Alex-Stanly,Om Ali Cream,Medium,128.83,9,0.15,Lotus,61037,53,Female,Silver,Instapay,ElMenus,76,3.9,138,22.1,70,5,0,Traditional,Alexandria,1,6,162.33
107978,24/03/2024 02:15,Dubai-Marina,Sweet Koshary Mix,Small,94.99,9,0,None,78727,28,Female,Silver,Instapay,ElMenus,30,11,127,16.9,23.6,2,0,Signature,UAE,1,2,119.69
104482,16/02/2024 16:15,Riyadh-Olaya,Super B.Laban,Medium,72.32,5,0,Lotus,52061,,Male,Bronze,Credit Card,ElMenus,50,11,141,30.6,70.3,1,1,Signature,KSA,1,16,50.62
105303,25/02/2024 05:30,Tanta-Saeed,Sweet Koshary Mix,Medium,165.96,9,0,Lotus,53793,47,Male,Silver,Credit Card,Talabat,20,7.6,123,23,85,3,1,Signature,Delta,1,5,209.11
104606,17/02/2024 23:15,Cairo-Zamalek,Sweet Koshary Mix,Large,103.5,5,0,Pistachio,85752,,Female,Gold,Wallet,ElMenus,111,9.5,135,25.2,25.8,5,0,Signature,Greater Cairo,1,23,72.45
103717,08/02/2024 17:00,Riyadh-Olaya,Ice Cream Mango,Medium,149.67,10,0,Nutella,82701,19,Female,Gold,Wallet,Talabat,86,2.6,149,43.3,23.6,,0,Ice Cream,KSA,0,17,209.54
109072,04/04/2024 11:45,Mansoura-Mashaya,Rice Pudding Nuts,Medium,132.56,8,0,None,55820,15,Male,Gold,Wallet,In-store,55,10.8,127,17.9,27.1,,0,Traditional,Delta,0,11,148.47
106141,04/03/2024 23:00,Cairo-Nasr City,Qishtouza Nutella,Medium,99.95,5,0,None,78122,,,Gold,Instapay,Mobile App,13,5.4,115,31.1,65.1,3,0,Modern,Greater Cairo,0,23,69.96
101765,19/01/2024 09:00,Mansoura-Mashaya,Ice Cream Mango,Medium,123.46,10,0,None,67598,49,,,Cash,Talabat,41,6.6,120,19.3,23,3,1,Ice Cream,Delta,1,9,172.84
106599,09/03/2024 17:30,Mansoura-Mashaya,Qishtouza Lotus,Medium,168.6,10,0,Nutella,52303,17,Male,Bronze,Credit Card,Talabat,76,5.3,149,17.5,76.4,5,0,Modern,Delta,1,17,236.04
101550,17/01/2024 03:15,Riyadh-Olaya,Rice Pudding Oven,Large,134.52,1,0.1,None,66195,33,Male,Bronze,Instapay,In-store,93,8.6,145,43.8,47.6,1,1,Traditional,KSA,0,3,18.83
103030,01/02/2024 13:15,Alex-Stanly,Sweet Koshary Mix,Medium,59.9,5,0,Nuts,50861,21,Female,None,Credit Card,Talabat,61,8.8,118,36,27.1,5,0,Signature,Alexandria,0,13,41.93
108654,31/03/2024 03:15,Dubai-Marina,Rice Pudding Nuts,Large,137.39,2,0,Nutella,65397,40,Female,None,Instapay,Talabat,45,13.6,142,40.7,88.6,5,0,Traditional,UAE,1,3,38.47
106299,06/03/2024 14:30,Mansoura-Mashaya,Qishtouza Lotus,Medium,133.84,11,0,Nuts,66250,58,,None,Credit Card,ElMenus,73,12.5,119,26.4,69.5,2,0,Modern,Delta,0,14,206.11
106663,10/03/2024 09:30,Mansoura-Mashaya,Super B.Laban,Large,124.1,9,0,Nutella,83643,56,Male,,Wallet,In-store,46,6,127,24.3,43,3,0,Signature,Delta,1,9,156.37
106627,10/03/2024 00:30,Alex-Stanly,Qishtouza Nutella,Medium,162.64,5,0,Lotus,78906,59,Female,Gold,Wallet,ElMenus,31,14,115,15,84.9,1,0,Modern,Alexandria,1,0,113.85
102045,22/01/2024 07:00,Riyadh-Olaya,Rice Pudding Oven,Large,141.87,6,0,Lotus,72750,28,Female,None,Wallet,Talabat,110,2.6,146,27.1,75.1,3,0,Traditional,KSA,0,7,119.17
100768,08/01/2024 23:45,Riyadh-Olaya,Ice Cream Mango,Medium,155.02,4,0,None,88840,57,Male,Bronze,Instapay,Talabat,64,1.5,115,17,89.4,3,0,Ice Cream,KSA,0,23,86.81
105694,29/02/2024 07:15,Mansoura-Mashaya,Super B.Laban,Small,110.51,4,0,Pistachio,84781,74,Female,Gold,Credit Card,ElMenus,117,3.6,127,15,81.7,4,0,Signature,Delta,0,7,61.89
107871,22/03/2024 23:30,Riyadh-Olaya,Super B.Laban,Small,55.22,8,0,Lotus,81309,64,Female,Silver,Cash,Mobile App,75,6.8,144,39.9,45.9,,0,Signature,KSA,1,23,61.85
107796,22/03/2024 04:45,Tanta-Saeed,Qishtouza Lotus,Small,155.2,10,0,None,68484,38,Female,Bronze,Credit Card,In-store,24,4.4,141,35.2,21.5,,0,Modern,Delta,1,4,217.28
101509,16/01/2024 17:00,Riyadh-Olaya,Sweet Koshary Mix,Medium,133.27,9,0,Pistachio,80344,27,Male,Bronze,Cash,Mobile App,22,2.7,129,44,46.7,4,0,Signature,KSA,0,17,167.92
107231,16/03/2024 07:30,Alex-Stanly,Ice Cream Mango,Medium,48.58,7,0.1,Pistachio,68458,45,Male,Bronze,Wallet,Mobile App,50,13,128,17.6,63.5,4,0,Ice Cream,Alexandria,1,7,47.61
107858,22/03/2024 20:15,Cairo-Zamalek,Super B.Laban,Large,137.27,7,0,None,62017,24,Male,,Credit Card,In-store,39,3.5,134,19.2,87.6,2,0,Signature,Greater Cairo,1,20,134.52
103303,04/02/2024 09:30,Cairo-Nasr City,Qishtouza Nutella,Medium,84.96,1,0.15,Lotus,52531,41,Female,None,Instapay,In-store,112,4.7,123,17.2,29.1,2,0,Modern,Greater Cairo,1,9,11.89
104518,17/02/2024 01:15,Tanta-Saeed,Sweet Koshary Mix,Medium,173.92,11,0,Nutella,56407,65,Female,None,Wallet,Mobile App,44,12.6,141,35.1,73,3,0,Signature,Delta,1,1,267.84
104220,13/02/2024 22:45,Tanta-Saeed,Om Ali Cream,Medium,170.34,4,0,Lotus,57216,66,Female,None,Credit Card,Talabat,56,10,106,28,33,5,0,Traditional,Delta,0,22,95.39
109079,04/04/2024 13:30,Dubai-Marina,Rice Pudding Nuts,Small,142.98,7,0,Pistachio,58585,24,Female,Silver,Wallet,In-store,110,10.2,120,27.7,55.7,,1,Traditional,UAE,0,13,140.12
109941,13/04/2024 13:00,Tanta-Saeed,Rice Pudding Nuts,Small,156.97,7,0,Pistachio,66865,67,Male,Bronze,Instapay,Talabat,16,4.9,138,33.4,59.2,4,0,Traditional,Delta,1,13,153.83
103293,04/02/2024 07:00,Cairo-Nasr City,Om Ali Cream,Medium,119.93,2,0.15,,87496,22,Male,Bronze,Wallet,ElMenus,72,8.6,118,18.7,43.7,,0,Traditional,Greater Cairo,1,7,33.58
100820,09/01/2024 12:45,Cairo-Nasr City,Super B.Laban,Medium,69.35,1,0,Nutella,63942,12,Female,,Credit Card,Mobile App,92,10.7,117,23.4,72,4,0,Signature,Greater Cairo,0,12,9.71
101404,15/01/2024 14:45,Tanta-Saeed,Qishtouza Nutella,Medium,114.01,3,0.05,,73647,68,Male,Gold,Wallet,Talabat,17,1.6,115,27.9,20.6,1,0,Modern,Delta,0,14,47.88
101383,15/01/2024 09:30,Alex-Stanly,Ice Cream Mango,Medium,51.71,2,0.15,,69541,35,Female,Bronze,Credit Card,ElMenus,102,5.8,138,26,74.3,2,0,Ice Cream,Alexandria,0,9,14.48
102149,23/01/2024 09:00,Tanta-Saeed,Rice Pudding Oven,Small,148.55,5,0,Nutella,70331,44,,Bronze,Credit Card,In-store,102,12.9,133,43.6,75.4,1,0,Traditional,Delta,0,9,103.99
106929,13/03/2024 04:00,Dubai-Marina,Rice Pudding Nuts,Small,77.07,3,0,None,68918,39,Female,,Credit Card,In-store,66,10.9,113,21.6,67.2,5,0,Traditional,UAE,0,4,32.37
105672,29/02/2024 01:45,Cairo-Zamalek,Rice Pudding Nuts,Medium,44.36,10,0,None,63588,49,Female,Bronze,Instapay,ElMenus,79,1.1,102,32.1,51.6,4,1,Traditional,Greater Cairo,0,1,62.1
101639,18/01/2024 01:30,Cairo-Nasr City,Qishtouza Nutella,Medium,163.27,2,0,None,67523,74,Male,Gold,Wallet,In-store,101,11.5,105,21,20.1,3,0,Modern,Greater Cairo,0,1,45.72
