Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Revenue,Year,month,day,Shift,Discount_Group,Temperature_Group
105547,2024-02-27 18:30:00,Cairo-Zamalek,Ice Cream Mango,Medium,76.43,3,0.0,none,52030,23.0,Male,Bronze,Cash,ElMenus,10,4.4,102,43.6,25.7,4.0,0,Ice Cream,Greater Cairo,0,18,32.1,261.39000000000004,2024,2,27,Evening,No Discount,Hot
105298,2024-02-25 04:15:00,Alex-Stanly,Om Ali Cream,Medium,69.27,8,0.0,Nuts,81213,19.0,Female,Silver,Wallet,In-store,32,10.6,122,18.8,43.8,5.0,0,Traditional,Alexandria,1,4,77.58,631.74,2024,2,25,Late Night,No Discount,Cold
102427,2024-01-26 06:30:00,Dubai-Marina,Rice Pudding Nuts,Medium,125.32,4,0.0,none,51262,43.5,Male,Unknown,Credit Card,ElMenus,42,8.4,103,34.8,22.6,1.0,1,Traditional,UAE,1,6,70.18,571.46,2024,1,26,Morning,No Discount,Hot
106745,2024-03-11 06:00:00,Tanta-Saeed,Super B.Laban,Medium,109.87,1,0.0,Lotus,69421,49.0,Female,Bronze,Cash,Mobile App,51,7.9,121,27.9,71.1,4.0,0,Signature,Delta,0,6,15.38,125.25,2024,3,11,Morning,No Discount,Hot
101815,2024-01-19 21:30:00,Giza-Zayed,Sweet Koshary Mix,Medium,125.11,7,0.15,none,87737,280.0,Female,Silver,Wallet,ElMenus,68,3.3,147,17.7,49.9,4.0,0,Signature,Greater Cairo,1,21,122.61,998.38,2024,1,19,Evening,Medium Discount,Cold
106823,2024-03-12 01:30:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,168.13,9,0.15,Lotus,60646,58.0,Male,Gold,Credit Card,ElMenus,28,6.5,136,27.2,56.3,1.0,0,Traditional,Greater Cairo,0,1,211.84,1725.01,2024,3,12,Late Night,Medium Discount,Hot
109626,2024-04-10 06:15:00,Cairo-Zamalek,Ice Cream Mango,Medium,93.72,1,0.0,Nuts,74172,42.0,Female,Bronze,Instapay,Mobile App,100,9.2,149,37.8,74.6,2.0,0,Ice Cream,Greater Cairo,0,6,13.12,106.84,2024,4,10,Morning,No Discount,Hot
102275,2024-01-24 16:30:00,Riyadh-Olaya,Qishtouza Nutella,Medium,170.42,8,0.0,Nuts,57615,30.0,Male,Unknown,Instapay,ElMenus,94,7.9,107,21.1,58.3,5.0,0,Modern,KSA,0,16,190.87,1554.23,2024,1,24,Afternoon,No Discount,Moderate
101012,2024-01-11 12:45:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,95.86,11,0.0,Lotus,68126,29.0,Male,Unknown,Credit Card,In-store,19,12.6,117,30.8,69.6,5.0,0,Traditional,Delta,0,12,147.62,1202.08,2024,1,11,Afternoon,No Discount,Hot
101578,2024-01-17 10:15:00,Cairo-Zamalek,Qishtouza Lotus,Large,100.2,7,0.0,Nuts,63447,14.0,Male,Unknown,Credit Card,ElMenus,24,7.0,110,23.1,36.8,5.0,0,Modern,Greater Cairo,0,10,98.2,799.6,2024,1,17,Morning,No Discount,Moderate
107265,2024-03-16 16:00:00,Cairo-Nasr City,Qishtouza Lotus,Large,90.99,11,0.05,Pistachio,80873,43.5,Female,Unknown,Instapay,Mobile App,109,8.6,118,38.8,38.7,4.0,0,Modern,Greater Cairo,1,16,140.12,1141.01,2024,3,16,Afternoon,Low Discount,Hot
101068,2024-01-12 02:45:00,Dubai-Marina,Rice Pudding Oven,Medium,89.25,11,0.15,Lotus,79540,48.0,Male,Unknown,Wallet,Mobile App,17,1.9,148,31.0,81.5,3.0,0,Traditional,UAE,1,2,137.45,1119.2,2024,1,12,Late Night,Medium Discount,Hot
101992,2024-01-21 17:45:00,Alex-Stanly,Qishtouza Lotus,Small,93.52,5,0.0,none,89195,26.0,Female,Gold,Instapay,Mobile App,67,7.1,148,33.1,82.3,1.0,0,Modern,Alexandria,1,17,65.46,533.06,2024,1,21,Evening,No Discount,Hot
103971,2024-02-11 08:30:00,Giza-Zayed,Rice Pudding Oven,Medium,178.54,9,0.0,none,77730,49.0,Female,Unknown,Wallet,In-store,60,12.2,109,25.8,68.0,2.0,0,Traditional,Greater Cairo,1,8,224.96,1831.82,2024,2,11,Morning,No Discount,Hot
109074,2024-04-04 12:15:00,Tanta-Saeed,Super B.Laban,Medium,40.3,6,0.05,none,52162,65.0,Female,Unknown,Credit Card,Mobile App,12,1.3,122,32.7,51.6,5.0,0,Signature,Delta,0,12,33.85,275.65,2024,4,4,Afternoon,Low Discount,Hot
105880,2024-03-02 05:45:00,Tanta-Saeed,Ice Cream Mango,Medium,125.28,6,0.0,Lotus,79125,38.0,Female,Silver,Wallet,Mobile App,59,6.0,120,24.9,29.9,3.0,0,Ice Cream,Delta,1,5,105.24,856.9200000000001,2024,3,2,Morning,No Discount,Moderate
108431,2024-03-28 19:30:00,Alex-Stanly,Ice Cream Mango,Large,63.05,9,0.0,none,74896,43.5,Female,Gold,Wallet,In-store,35,7.1,134,31.3,85.3,5.0,0,Ice Cream,Alexandria,0,19,79.44,646.8899999999999,2024,3,28,Evening,No Discount,Hot
104543,2024-02-17 07:30:00,Tanta-Saeed,Om Ali Cream,Small,53.72,11,0.0,none,73447,35.0,Male,Silver,Credit Card,Mobile App,98,7.9,130,16.3,26.8,3.0,0,Traditional,Delta,1,7,82.73,673.65,2024,2,17,Morning,No Discount,Cold
109327,2024-04-07 03:30:00,Mansoura-Mashaya,Qishtouza Lotus,Small,74.87,1,0.0,Lotus,83124,40.0,Male,Silver,Credit Card,Talabat,11,5.6,110,18.1,32.7,4.0,0,Modern,Delta,1,3,10.48,85.35000000000001,2024,4,7,Late Night,No Discount,Cold
107194,2024-03-15 22:15:00,Giza-Zayed,Qishtouza Lotus,Medium,68.18,10,0.15,Nutella,81438,17.0,Male,Unknown,Credit Card,Mobile App,107,1.5,140,17.5,31.5,1.0,0,Modern,Greater Cairo,1,22,95.45,777.2500000000001,2024,3,15,Late Night,Medium Discount,Cold
103868,2024-02-10 06:45:00,Riyadh-Olaya,Ice Cream Mango,Medium,99.16,10,0.15,Nuts,85900,73.0,Female,Bronze,Wallet,Mobile App,45,9.5,141,19.5,57.8,4.0,0,Ice Cream,KSA,1,6,138.82,1130.4199999999998,2024,2,10,Morning,Medium Discount,Cold
109416,2024-04-08 01:45:00,Mansoura-Mashaya,Super B.Laban,Medium,120.1,8,0.0,Nutella,64449,18.0,Female,Silver,Instapay,Talabat,81,4.5,140,23.9,77.5,5.0,0,Signature,Delta,0,1,134.51,1095.31,2024,4,8,Late Night,No Discount,Moderate
106824,2024-03-12 01:45:00,Alex-Stanly,Om Ali Cream,Small,46.95,2,0.0,Pistachio,70605,73.0,Male,Gold,Cash,ElMenus,103,6.2,117,26.7,24.8,5.0,0,Traditional,Alexandria,0,1,13.15,107.05000000000001,2024,3,12,Late Night,No Discount,Hot
103049,2024-02-01 18:00:00,Mansoura-Mashaya,Sweet Koshary Mix,Large,96.09,8,0.0,none,86843,41.0,Female,Gold,Cash,Talabat,21,8.1,123,22.6,80.9,4.0,0,Signature,Delta,0,18,107.62,876.34,2024,2,1,Evening,No Discount,Moderate
100782,2024-01-09 03:15:00,Alex-Stanly,Qishtouza Lotus,Medium,48.06,4,0.0,none,66954,43.5,Female,Silver,Cash,Mobile App,102,9.9,104,23.6,50.0,2.0,0,Modern,Alexandria,0,3,26.91,219.15,2024,1,9,Late Night,No Discount,Moderate
106748,2024-03-11 06:45:00,Mansoura-Mashaya,Qishtouza Nutella,Small,177.67,6,0.15,Nutella,86047,13.0,Male,Bronze,Cash,In-store,93,12.0,146,40.2,32.6,2.0,0,Modern,Delta,0,6,149.24,1215.26,2024,3,11,Morning,Medium Discount,Hot
102676,2024-01-28 20:45:00,Mansoura-Mashaya,Super B.Laban,Large,108.6,9,0.1,Lotus,66948,16.0,Female,Unknown,Credit Card,ElMenus,13,9.6,145,34.6,44.9,2.0,0,Signature,Delta,1,20,136.84,1114.24,2024,1,28,Evening,Medium Discount,Hot
101750,2024-01-19 05:15:00,Dubai-Marina,Sweet Koshary Mix,Small,76.49,5,0.1,none,68026,43.5,Female,Silver,Cash,In-store,98,13.4,110,38.0,34.7,1.0,0,Signature,UAE,1,5,53.54,435.99,2024,1,19,Morning,Medium Discount,Hot
106223,2024-03-05 19:30:00,Cairo-Zamalek,Ice Cream Mango,Medium,132.83,7,0.0,Nuts,57165,43.5,Female,Unknown,Wallet,Talabat,33,2.5,119,24.3,69.4,5.0,0,Ice Cream,Greater Cairo,0,19,130.17,1059.98,2024,3,5,Evening,No Discount,Moderate
107947,2024-03-23 18:30:00,Alex-Stanly,Super B.Laban,Medium,142.3,2,0.15,Nuts,54473,74.0,Female,Silver,Credit Card,ElMenus,62,7.4,137,43.5,38.0,4.0,0,Signature,Alexandria,1,18,39.84,324.44000000000005,2024,3,23,Evening,Medium Discount,Hot
102792,2024-01-30 01:45:00,Cairo-Nasr City,Super B.Laban,Small,141.9,5,0.15,Pistachio,61290,61.0,Female,Bronze,Instapay,In-store,45,7.2,124,36.0,64.4,2.0,0,Signature,Greater Cairo,0,1,99.33,808.83,2024,1,30,Late Night,Medium Discount,Hot
106520,2024-03-08 21:45:00,Alex-Stanly,Sweet Koshary Mix,Small,79.66,4,0.0,Lotus,73345,43.5,Male,Gold,Credit Card,In-store,93,6.4,135,22.7,30.7,3.0,0,Signature,Alexandria,1,21,44.61,363.25,2024,3,8,Evening,No Discount,Moderate
105775,2024-03-01 03:30:00,Alex-Stanly,Rice Pudding Nuts,Large,163.31,11,0.0,Nuts,88095,43.5,Female,Unknown,Wallet,In-store,41,6.5,106,15.9,64.1,4.0,0,Traditional,Alexandria,1,3,251.5,2047.91,2024,3,1,Late Night,No Discount,Cold
106358,2024-03-07 05:15:00,Dubai-Marina,Ice Cream Mango,Medium,44.67,2,0.0,Nutella,77287,51.0,Female,Bronze,Wallet,In-store,92,8.8,115,31.8,25.7,5.0,0,Ice Cream,UAE,0,5,12.51,101.85000000000001,2024,3,7,Morning,No Discount,Hot
104980,2024-02-21 20:45:00,Giza-Zayed,Rice Pudding Oven,Large,108.77,11,0.0,Lotus,55290,52.0,Male,Gold,Cash,ElMenus,38,13.6,140,40.8,23.7,2.0,0,Traditional,Greater Cairo,0,20,167.51,1363.98,2024,2,21,Evening,No Discount,Hot
107589,2024-03-20 01:00:00,Giza-Zayed,Om Ali Cream,Medium,168.46,4,0.0,none,61288,20.0,Female,Silver,Cash,In-store,89,12.8,137,20.6,47.3,2.0,0,Traditional,Greater Cairo,0,1,94.34,768.1800000000001,2024,3,20,Late Night,No Discount,Moderate
101092,2024-01-12 08:45:00,Dubai-Marina,Super B.Laban,Large,9999.99,7,0.0,none,64354,60.0,Female,Gold,Instapay,ElMenus,49,6.9,135,23.5,81.4,2.0,0,Signature,UAE,1,8,65.89,70065.81999999999,2024,1,12,Morning,No Discount,Moderate
106527,2024-03-08 23:30:00,Cairo-Nasr City,Ice Cream Mango,Medium,167.66,1,0.0,none,72523,56.0,Female,Bronze,Cash,In-store,117,9.4,107,30.6,89.8,2.0,0,Ice Cream,Greater Cairo,1,23,23.47,191.13,2024,3,8,Late Night,No Discount,Hot
109608,2024-04-10 01:45:00,Cairo-Nasr City,Qishtouza Lotus,Medium,125.69,6,0.0,Nuts,89241,47.0,Female,Unknown,Cash,ElMenus,93,11.2,109,23.5,35.5,1.0,0,Modern,Greater Cairo,0,1,105.58,859.72,2024,4,10,Late Night,No Discount,Moderate
104628,2024-02-18 04:45:00,Tanta-Saeed,Om Ali Cream,Medium,66.48,2,0.1,Nutella,86971,43.5,Male,Silver,Cash,Mobile App,93,3.2,131,30.2,89.0,1.0,0,Traditional,Delta,1,4,18.61,151.57,2024,2,18,Late Night,Medium Discount,Hot
102325,2024-01-25 05:00:00,Alex-Stanly,Qishtouza Nutella,Medium,120.58,5,0.0,none,80839,47.0,Female,Gold,Credit Card,Talabat,79,14.9,127,36.8,82.1,2.0,0,Modern,Alexandria,0,5,84.41,687.31,2024,1,25,Morning,No Discount,Hot
106535,2024-03-09 01:30:00,Dubai-Marina,Om Ali Cream,Medium,109.86,4,0.0,Lotus,69780,12.0,Female,Bronze,Credit Card,Mobile App,113,0.8,139,22.1,42.0,3.0,0,Traditional,UAE,1,1,61.52,500.96,2024,3,9,Late Night,No Discount,Moderate
108972,2024-04-03 10:45:00,Dubai-Marina,Rice Pudding Oven,Medium,146.96,8,0.05,Nutella,68184,60.0,Male,Bronze,Wallet,Mobile App,59,14.3,129,31.6,67.0,4.0,0,Traditional,UAE,0,10,164.6,1340.28,2024,4,3,Morning,Low Discount,Hot
105056,2024-02-22 15:45:00,Tanta-Saeed,Qishtouza Lotus,Large,52.1,5,0.05,Nutella,61701,52.0,Male,Silver,Credit Card,Talabat,67,2.2,127,32.4,24.1,1.0,1,Modern,Delta,0,15,36.47,296.97,2024,2,22,Afternoon,Low Discount,Hot
102609,2024-01-28 04:00:00,Cairo-Zamalek,Super B.Laban,Large,122.37,4,0.15,none,67066,42.0,Male,Bronze,Wallet,Talabat,44,1.7,118,32.2,77.5,5.0,0,Signature,Greater Cairo,1,4,68.53,558.01,2024,1,28,Late Night,Medium Discount,Hot
109021,2024-04-03 23:00:00,Dubai-Marina,Rice Pudding Oven,Small,146.25,10,0.0,Nutella,73993,60.0,Male,Gold,Instapay,Talabat,44,12.0,127,39.1,32.4,3.0,0,Traditional,UAE,0,23,204.75,1667.25,2024,4,3,Late Night,No Discount,Hot
102291,2024-01-24 20:30:00,Tanta-Saeed,Rice Pudding Oven,Medium,56.05,10,0.1,Nutella,81456,36.0,Female,Silver,Credit Card,Mobile App,69,10.1,115,44.7,64.9,3.0,0,Traditional,Delta,0,20,78.47,638.97,2024,1,24,Evening,Medium Discount,Hot
101728,2024-01-18 23:45:00,Cairo-Nasr City,Om Ali Cream,Large,167.35,9,0.15,Pistachio,52242,70.0,Female,Gold,Instapay,Talabat,38,10.5,114,24.9,75.7,3.0,0,Traditional,Greater Cairo,0,23,210.86,1717.0099999999998,2024,1,18,Late Night,Medium Discount,Moderate
100611,2024-01-07 08:30:00,Mansoura-Mashaya,Qishtouza Lotus,Medium,90.99,9,0.0,Nutella,53140,34.0,Female,Gold,Cash,Mobile App,92,10.8,107,39.9,64.7,5.0,0,Modern,Delta,1,8,114.65,933.56,2024,1,7,Morning,No Discount,Hot
104667,2024-02-18 14:30:00,Cairo-Zamalek,Sweet Koshary Mix,Small,110.0,11,0.0,Nutella,75252,49.0,Male,Gold,Wallet,In-store,59,8.8,106,29.0,36.0,4.0,0,Signature,Greater Cairo,1,14,169.4,1379.4,2024,2,18,Afternoon,No Discount,Hot
108052,2024-03-24 20:45:00,Cairo-Zamalek,Qishtouza Nutella,Large,106.46,5,0.05,Nutella,73064,25.0,Female,Bronze,Wallet,In-store,86,1.3,118,18.1,78.9,5.0,0,Modern,Greater Cairo,1,20,74.52,606.8199999999999,2024,3,24,Evening,Low Discount,Cold
105414,2024-02-26 09:15:00,Mansoura-Mashaya,Super B.Laban,Medium,94.26,2,0.0,Lotus,75229,21.0,Female,Unknown,Wallet,In-store,26,12.0,149,44.5,28.3,2.0,0,Signature,Delta,0,9,26.39,214.91000000000003,2024,2,26,Morning,No Discount,Hot
100344,2024-01-04 13:45:00,Cairo-Zamalek,Rice Pudding Oven,Large,48.82,5,0.0,none,68193,50.0,Female,Unknown,Wallet,Talabat,48,2.3,106,36.3,87.6,3.0,1,Traditional,Greater Cairo,0,13,34.17,278.27,2024,1,4,Afternoon,No Discount,Hot
104684,2024-02-18 18:45:00,Giza-Zayed,Super B.Laban,Small,76.4,4,0.0,Nutella,86999,28.0,Male,Bronze,Credit Card,Mobile App,105,14.2,117,23.7,33.8,2.0,0,Signature,Greater Cairo,1,18,42.78,348.38,2024,2,18,Evening,No Discount,Moderate
108785,2024-04-01 12:00:00,Mansoura-Mashaya,Rice Pudding Oven,Large,92.35,1,0.15,Pistachio,69416,51.0,Male,Silver,Wallet,Mobile App,74,4.2,117,16.2,39.2,1.0,0,Traditional,Delta,0,12,12.93,105.28,2024,4,1,Afternoon,Medium Discount,Cold
103751,2024-02-09 01:30:00,Alex-Stanly,Qishtouza Lotus,Small,157.67,9,0.0,Nuts,72007,63.0,Male,Gold,Wallet,ElMenus,72,13.1,110,18.5,63.4,5.0,0,Modern,Alexandria,1,1,198.66,1617.69,2024,2,9,Late Night,No Discount,Cold
108454,2024-03-29 01:15:00,Dubai-Marina,Rice Pudding Nuts,Small,67.51,5,0.05,none,57159,64.0,Female,Bronze,Cash,In-store,94,14.5,144,42.2,64.1,1.0,0,Traditional,UAE,1,1,47.26,384.81,2024,3,29,Late Night,Low Discount,Hot
109308,2024-04-06 22:45:00,Dubai-Marina,Rice Pudding Oven,Small,128.95,8,0.0,none,64525,44.0,Male,Silver,Instapay,Talabat,12,1.7,141,19.1,88.3,1.0,0,Traditional,UAE,1,22,144.42,1176.02,2024,4,6,Late Night,No Discount,Cold
106000,2024-03-03 11:45:00,Tanta-Saeed,Qishtouza Lotus,Large,146.05,2,0.0,Nuts,51755,18.0,Female,Gold,Credit Card,ElMenus,18,13.3,122,21.5,63.7,1.0,0,Modern,Delta,1,11,40.89,332.99,2024,3,3,Morning,No Discount,Moderate
103216,2024-02-03 11:45:00,Giza-Zayed,Om Ali Cream,Medium,92.36,7,0.0,Lotus,67111,43.5,Female,Unknown,Wallet,Mobile App,57,3.8,128,19.1,49.2,2.0,0,Traditional,Greater Cairo,1,11,90.51,737.03,2024,2,3,Morning,No Discount,Cold
100098,2024-01-02 00:15:00,Giza-Zayed,Om Ali Cream,Large,123.61,3,0.0,none,79386,27.0,Female,Unknown,Instapay,Talabat,98,5.4,108,26.0,71.5,5.0,0,Traditional,Greater Cairo,0,0,51.92,422.75,2024,1,2,Late Night,No Discount,Hot
107388,2024-03-17 22:45:00,Alex-Stanly,Om Ali Cream,Medium,126.97,9,0.0,Nutella,71691,33.0,Female,Unknown,Cash,In-store,115,8.6,131,18.4,69.3,5.0,0,Traditional,Alexandria,1,22,159.98,1302.71,2024,3,17,Late Night,No Discount,Cold
107666,2024-03-20 20:15:00,Mansoura-Mashaya,Super B.Laban,Small,129.98,10,0.0,Nutella,60601,43.5,Female,Unknown,Wallet,ElMenus,110,8.2,103,43.8,64.0,3.0,0,Signature,Delta,0,20,181.97,1481.77,2024,3,20,Evening,No Discount,Hot
105177,2024-02-23 22:00:00,Tanta-Saeed,Rice Pudding Nuts,Medium,178.56,10,0.0,none,89532,73.0,Male,Gold,Cash,Talabat,76,12.3,117,19.6,61.9,2.0,0,Traditional,Delta,1,22,249.98,2035.58,2024,2,23,Late Night,No Discount,Cold
107280,2024-03-16 19:45:00,Alex-Stanly,Qishtouza Nutella,Medium,51.28,1,0.0,Nutella,58081,68.0,Male,Silver,Credit Card,Mobile App,41,14.1,124,38.0,43.1,3.0,0,Modern,Alexandria,1,19,7.18,58.46,2024,3,16,Evening,No Discount,Hot
106166,2024-03-05 05:15:00,Riyadh-Olaya,Qishtouza Nutella,Large,77.12,8,0.1,Pistachio,70491,43.5,Female,Bronze,Instapay,ElMenus,57,6.4,143,23.7,76.6,2.0,0,Modern,KSA,0,5,86.37,703.33,2024,3,5,Morning,Medium Discount,Moderate
101538,2024-01-17 00:15:00,Tanta-Saeed,Super B.Laban,Medium,45.47,7,0.15,none,89639,70.0,Male,Gold,Credit Card,Mobile App,69,6.1,134,34.5,65.9,3.0,0,Signature,Delta,0,0,44.56,362.84999999999997,2024,1,17,Late Night,Medium Discount,Hot
103589,2024-02-07 09:00:00,Mansoura-Mashaya,Ice Cream Mango,Small,165.52,8,0.0,Lotus,76096,15.0,Female,Unknown,Instapay,In-store,68,1.2,116,39.8,61.4,1.0,0,Ice Cream,Delta,0,9,185.38,1509.54,2024,2,7,Morning,No Discount,Hot
109443,2024-04-08 08:30:00,Cairo-Nasr City,Sweet Koshary Mix,Small,99.18,6,0.0,Lotus,75876,28.0,Female,Silver,Cash,Talabat,19,3.1,134,34.6,84.5,2.0,0,Signature,Greater Cairo,0,8,83.31,678.3900000000001,2024,4,8,Morning,No Discount,Hot
106986,2024-03-13 18:15:00,Dubai-Marina,Sweet Koshary Mix,Small,158.4,7,0.0,Nutella,56830,21.0,Male,Gold,Instapay,Mobile App,72,5.5,114,32.7,46.3,2.0,0,Signature,UAE,0,18,155.23,1264.03,2024,3,13,Evening,No Discount,Hot
103649,2024-02-08 00:00:00,Cairo-Nasr City,Super B.Laban,Medium,106.23,2,0.0,none,79674,63.0,Female,Unknown,Cash,Talabat,16,2.3,118,33.7,84.8,2.0,0,Signature,Greater Cairo,0,0,29.74,242.20000000000002,2024,2,8,Late Night,No Discount,Hot
102658,2024-01-28 16:15:00,Riyadh-Olaya,Qishtouza Nutella,Small,83.66,7,0.0,none,73705,29.0,Female,Unknown,Wallet,Talabat,74,2.0,112,25.9,25.1,3.0,0,Modern,KSA,1,16,81.99,667.61,2024,1,28,Afternoon,No Discount,Hot
109827,2024-04-12 08:30:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,113.75,5,0.15,none,58204,40.0,Female,Unknown,Cash,In-store,73,10.7,119,26.5,52.4,3.0,0,Traditional,Greater Cairo,1,8,79.63,648.38,2024,4,12,Morning,Medium Discount,Hot
101518,2024-01-16 19:15:00,Alex-Stanly,Om Ali Cream,Small,59.69,6,0.05,Pistachio,87095,30.0,Male,Bronze,Cash,ElMenus,71,6.1,139,31.8,82.7,1.0,0,Traditional,Alexandria,0,19,50.14,408.28,2024,1,16,Evening,Low Discount,Hot
105062,2024-02-22 17:15:00,Cairo-Zamalek,Sweet Koshary Mix,Small,100.14,2,0.0,Nutella,71521,39.0,Female,Unknown,Instapay,In-store,60,6.8,112,22.5,40.5,4.0,0,Signature,Greater Cairo,0,17,28.04,228.32,2024,2,22,Evening,No Discount,Moderate
109350,2024-04-07 09:15:00,Tanta-Saeed,Om Ali Cream,Large,130.66,8,0.0,Nuts,70281,43.5,Male,Gold,Cash,ElMenus,48,2.6,133,29.2,32.4,5.0,0,Traditional,Delta,1,9,146.34,1191.62,2024,4,7,Morning,No Discount,Hot
104625,2024-02-18 04:00:00,Mansoura-Mashaya,Ice Cream Mango,Medium,61.62,2,0.05,Nutella,74630,32.0,Female,Unknown,Wallet,Mobile App,21,9.4,130,32.4,73.7,5.0,0,Ice Cream,Delta,1,4,17.25,140.49,2024,2,18,Late Night,Low Discount,Hot
104273,2024-02-14 12:00:00,Tanta-Saeed,Qishtouza Lotus,Small,107.25,10,0.0,Nuts,54071,31.0,Female,Bronze,Wallet,Talabat,31,10.4,110,20.9,54.0,4.0,0,Modern,Delta,0,12,150.15,1222.65,2024,2,14,Afternoon,No Discount,Moderate
103670,2024-02-08 05:15:00,Riyadh-Olaya,Sweet Koshary Mix,Large,131.48,7,0.1,Lotus,71447,37.0,Female,Bronze,Credit Card,Talabat,41,8.8,113,33.2,31.6,2.0,0,Signature,KSA,0,5,128.85,1049.2099999999998,2024,2,8,Morning,Medium Discount,Hot
106567,2024-03-09 09:30:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,149.62,11,0.0,Nuts,53321,56.0,Female,Unknown,Cash,Talabat,67,13.7,145,24.6,51.8,2.0,0,Traditional,Delta,1,9,230.41,1876.2300000000002,2024,3,9,Morning,No Discount,Moderate
105801,2024-03-01 10:00:00,Tanta-Saeed,Qishtouza Nutella,Medium,152.75,5,0.1,Pistachio,71204,34.0,Male,Unknown,Credit Card,In-store,115,7.7,119,33.1,36.5,1.0,0,Modern,Delta,1,10,106.93,870.6800000000001,2024,3,1,Morning,Medium Discount,Hot
102091,2024-01-22 18:30:00,Cairo-Zamalek,Rice Pudding Oven,Medium,98.34,7,0.0,Nuts,56901,72.0,Female,Unknown,Credit Card,ElMenus,88,4.1,110,40.1,58.1,3.0,0,Traditional,Greater Cairo,0,18,96.37,784.75,2024,1,22,Evening,No Discount,Hot
107098,2024-03-14 22:15:00,Alex-Stanly,Sweet Koshary Mix,Medium,83.56,3,0.0,Pistachio,78413,50.0,Female,Silver,Credit Card,Talabat,57,7.6,103,27.5,82.6,2.0,0,Signature,Alexandria,0,22,35.1,285.78000000000003,2024,3,14,Late Night,No Discount,Hot
106172,2024-03-05 06:45:00,Mansoura-Mashaya,Rice Pudding Nuts,Medium,66.03,7,0.0,Lotus,59707,33.0,Female,Silver,Wallet,In-store,22,7.9,139,27.1,61.7,4.0,0,Traditional,Delta,0,6,64.71,526.9200000000001,2024,3,5,Morning,No Discount,Hot
100573,2024-01-06 23:00:00,Cairo-Nasr City,Om Ali Cream,Medium,41.82,9,0.15,Lotus,78537,36.0,Female,Gold,Wallet,Talabat,115,9.6,120,40.7,23.9,1.0,0,Traditional,Greater Cairo,1,23,52.69,429.07,2024,1,6,Late Night,Medium Discount,Hot
109559,2024-04-09 13:30:00,Riyadh-Olaya,Rice Pudding Nuts,Large,155.83,2,0.0,Nuts,76906,29.0,Male,Unknown,Credit Card,In-store,72,0.9,109,23.2,78.2,4.0,0,Traditional,KSA,0,13,43.63,355.29,2024,4,9,Afternoon,No Discount,Moderate
104689,2024-02-18 20:00:00,Dubai-Marina,Sweet Koshary Mix,Large,148.97,10,0.0,Nuts,53639,33.0,Female,Gold,Credit Card,Talabat,54,11.0,134,42.7,50.4,1.0,0,Signature,UAE,1,20,208.56,1698.26,2024,2,18,Evening,No Discount,Hot
109075,2024-04-04 12:30:00,Riyadh-Olaya,Rice Pudding Oven,Medium,125.89,6,0.0,Nutella,61054,43.5,Male,Bronze,Cash,In-store,88,7.0,148,23.7,70.8,1.0,0,Traditional,KSA,0,12,105.75,861.09,2024,4,4,Afternoon,No Discount,Moderate
103063,2024-02-01 21:30:00,Giza-Zayed,Super B.Laban,Small,86.82,7,0.0,none,68593,45.0,Male,Unknown,Credit Card,ElMenus,56,13.3,141,43.2,29.7,3.0,0,Signature,Greater Cairo,0,21,85.08,692.82,2024,2,1,Evening,No Discount,Hot
109294,2024-04-06 19:15:00,Tanta-Saeed,Rice Pudding Nuts,Large,178.94,1,0.05,Nuts,73437,43.5,Male,Bronze,Cash,ElMenus,58,8.1,147,20.3,59.8,3.0,0,Traditional,Delta,1,19,25.05,203.99,2024,4,6,Evening,Low Discount,Moderate
106471,2024-03-08 09:30:00,Alex-Stanly,Ice Cream Mango,Medium,161.99,6,0.1,Lotus,84249,42.0,Female,Silver,Credit Card,Talabat,53,8.8,115,25.0,81.3,2.0,1,Ice Cream,Alexandria,1,9,136.07,1108.01,2024,3,8,Morning,Medium Discount,Hot
107161,2024-03-15 14:00:00,Giza-Zayed,Qishtouza Nutella,Medium,95.28,6,0.0,none,53375,19.0,Female,Unknown,Instapay,In-store,44,4.6,115,38.3,83.6,2.0,0,Modern,Greater Cairo,1,14,80.04,651.72,2024,3,15,Afternoon,No Discount,Hot
106634,2024-03-10 02:15:00,Cairo-Nasr City,Qishtouza Lotus,Small,132.93,1,0.15,none,55483,41.0,Female,Unknown,Wallet,ElMenus,47,2.7,122,34.8,55.4,5.0,0,Modern,Greater Cairo,1,2,18.61,151.54000000000002,2024,3,10,Late Night,Medium Discount,Hot
108492,2024-03-29 10:45:00,Cairo-Nasr City,Rice Pudding Oven,Small,79.86,1,0.0,Lotus,86691,48.0,Female,Unknown,Credit Card,ElMenus,91,7.1,133,37.3,49.6,4.0,0,Traditional,Greater Cairo,1,10,11.18,91.03999999999999,2024,3,29,Morning,No Discount,Hot
